order_id,order_date,customer_id,payment_method,status,shipping_fee
ORD-000537,2024-01-22,CUST-00381,GCash,Completed,111
ORD-023208,2025-11-29,CUST-02240,COD,Completed,98
ORD-010596,2024-12-23,CUST-08237,Credit Card,Returned,86
ORD-021352,2025-10-15,CUST-01578,GCash,Completed,146
ORD-007058,2024-09-14,CUST-11292,Credit Card,Completed,150
ORD-011194,2025-01-09,CUST-00380,COD,Completed,126
ORD-016497,2025-06-15,CUST-02116,Bank Transfer,Completed,57
ORD-000634,2024-01-26,CUST-06484,GCash,Completed,73
ORD-024587,2025-12-23,CUST-10938,Maya,Completed,56
ORD-013811,2025-03-28,CUST-06290,ShopeePay,Completed,71
ORD-022811,2025-11-19,CUST-11713,COD,Cancelled,144
ORD-000795,2024-02-01,CUST-01680,COD,Completed,84
ORD-023438,2025-12-04,CUST-06474,GCash,Completed,76
ORD-022050,2025-11-01,CUST-10530,GCash,Cancelled,102
ORD-024827,2025-12-28,CUST-09918,GCash,Completed,96
ORD-011779,2025-01-28,CUST-07487,ShopeePay,Completed,97
ORD-024371,2025-12-19,CUST-06126,COD,Completed,78
ORD-010162,2024-12-13,CUST-09108,Credit Card,Completed,51
ORD-008133,2024-10-17,CUST-09135,COD,Completed,148
ORD-004205,2024-06-08,CUST-04944,Credit Card,Completed,76
ORD-010346,2024-12-16,CUST-00610,COD,Completed,51
ORD-012348,2025-02-13,CUST-02596,ShopeePay,Completed,110
ORD-001359,2024-02-24,CUST-10812,GCash,Completed,167
ORD-022857,2025-11-20,CUST-01260,ShopeePay,Completed,61
ORD-014992,2025-05-03,CUST-09864,COD,Completed,59
ORD-024420,2025-12-20,CUST-05987,ShopeePay,Returned,113
ORD-001934,2024-03-16,CUST-06396,Maya,Completed,56
ORD-003375,2024-05-08,CUST-04167,GCash,Completed,147
ORD-017761,2025-07-19,CUST-11061,Maya,Completed,71
ORD-024752,2025-12-27,CUST-04529,Credit Card,Completed,123
ORD-001246,2024-02-18,CUST-07566,Credit Card,Completed,55
ORD-012407,2025-02-15,CUST-00973,Credit Card,Completed,66
ORD-014517,2025-04-19,CUST-11550,GCash,Completed,130
ORD-005574,2024-07-28,CUST-06495,COD,Completed,70
ORD-001014,2024-02-09,CUST-10011,GCash,Completed,102
ORD-004733,2024-06-28,CUST-00582,ShopeePay,Completed,105
ORD-012129,2025-02-07,CUST-03027,COD,Completed,55
ORD-014204,2025-04-10,CUST-07925,GCash,Cancelled,128
ORD-005659,2024-07-31,CUST-01057,GCash,Completed,70
ORD-021455,2025-10-18,CUST-08510,ShopeePay,Completed,93
ORD-004101,2024-06-03,CUST-11632,GCash,Completed,92
ORD-014507,2025-04-18,CUST-09832,ShopeePay,Completed,69
ORD-010006,2024-12-12,CUST-10899,Maya,Completed,67
ORD-022574,2025-11-13,CUST-11352,COD,Completed,151
ORD-023375,2025-12-03,CUST-04661,COD,Completed,69
ORD-024233,2025-12-16,CUST-00416,Maya,Completed,140
ORD-008542,2024-11-01,CUST-01430,Credit Card,Completed,99
ORD-008104,2024-10-16,CUST-02396,Maya,Completed,90
ORD-013321,2025-03-14,CUST-11407,Credit Card,Completed,65
ORD-024463,2025-12-21,CUST-06067,COD,Completed,75
ORD-018811,2025-08-16,CUST-04286,ShopeePay,Completed,54
ORD-020844,2025-10-04,CUST-09023,GCash,Completed,65
ORD-005366,2024-07-21,CUST-06443,COD,Completed,120
ORD-005839,2024-08-06,CUST-02396,COD,Completed,79
ORD-018601,2025-08-10,CUST-08587,ShopeePay,Completed,76
ORD-024621,2025-12-24,CUST-01541,Credit Card,Completed,57
ORD-005365,2024-07-21,CUST-10515,Bank Transfer,Completed,144
ORD-018074,2025-07-27,CUST-05487,ShopeePay,Completed,94
ORD-011102,2025-01-06,CUST-02883,ShopeePay,Completed,52
ORD-022262,2025-11-08,CUST-00758,Credit Card,Completed,85
ORD-012280,2025-02-11,CUST-11935,Maya,Completed,121
ORD-012500,2025-02-17,CUST-08383,GCash,Completed,79
ORD-024636,2025-12-24,CUST-11775,Bank Transfer,Completed,88
ORD-009728,2024-12-05,CUST-06100,GCash,Completed,61
ORD-019300,2025-08-30,CUST-11713,Credit Card,Completed,166
ORD-024469,2025-12-21,CUST-07230,GCash,Completed,49
ORD-002736,2024-04-15,CUST-01504,Bank Transfer,Completed,177
ORD-005420,2024-07-23,CUST-11609,Bank Transfer,Completed,102
ORD-023699,2025-12-09,CUST-04842,ShopeePay,Completed,89
ORD-008731,2024-11-06,CUST-07319,GCash,Completed,87
ORD-024030,2025-12-13,CUST-02726,Maya,Completed,69
ORD-024970,2025-12-31,CUST-06003,COD,Completed,69
ORD-001842,2024-03-14,CUST-11381,GCash,Completed,169
ORD-010239,2024-12-14,CUST-03291,COD,Completed,63
ORD-001496,2024-02-29,CUST-00581,GCash,Completed,97
ORD-005043,2024-07-09,CUST-09802,COD,Cancelled,87
ORD-022429,2025-11-11,CUST-09301,COD,Completed,149
ORD-007444,2024-09-27,CUST-06283,COD,Cancelled,60
ORD-007401,2024-09-26,CUST-08676,COD,Completed,56
ORD-024497,2025-12-21,CUST-00087,Credit Card,Completed,137
ORD-012601,2025-02-21,CUST-00905,Credit Card,Completed,105
ORD-004147,2024-06-05,CUST-05651,COD,Completed,131
ORD-001310,2024-02-21,CUST-05491,GCash,Completed,83
ORD-005521,2024-07-27,CUST-06133,ShopeePay,Completed,179
ORD-008395,2024-10-26,CUST-01119,GCash,Completed,84
ORD-001866,2024-03-15,CUST-11199,GCash,Completed,99
ORD-012977,2025-03-04,CUST-02100,GCash,Completed,65
ORD-018231,2025-07-31,CUST-03401,GCash,Cancelled,117
ORD-003797,2024-05-24,CUST-03833,COD,Completed,68
ORD-009941,2024-12-10,CUST-06620,Credit Card,Cancelled,110
ORD-009619,2024-12-02,CUST-03466,COD,Completed,55
ORD-022970,2025-11-23,CUST-05578,Bank Transfer,Returned,80
ORD-001204,2024-02-16,CUST-10706,GCash,Completed,100
ORD-011254,2025-01-11,CUST-01275,Bank Transfer,Completed,176
ORD-013797,2025-03-27,CUST-10290,Maya,Completed,60
ORD-014336,2025-04-14,CUST-06770,GCash,Completed,77
ORD-001384,2024-02-24,CUST-02929,COD,Completed,99
ORD-004181,2024-06-07,CUST-11986,ShopeePay,Cancelled,49
ORD-005661,2024-08-01,CUST-09309,GCash,Completed,69
ORD-018890,2025-08-18,CUST-08492,ShopeePay,Completed,111
ORD-007586,2024-10-01,CUST-10159,ShopeePay,Completed,132
ORD-003513,2024-05-13,CUST-08962,COD,Cancelled,99
ORD-023768,2025-12-11,CUST-08784,Credit Card,Completed,116
ORD-022779,2025-11-17,CUST-09028,COD,Completed,136
ORD-018711,2025-08-14,CUST-10331,GCash,Completed,117
ORD-014048,2025-04-04,CUST-05989,ShopeePay,Completed,90
ORD-015032,2025-05-04,CUST-08053,Bank Transfer,Completed,67
ORD-007156,2024-09-16,CUST-11465,GCash,Completed,149
ORD-001557,2024-03-03,CUST-11656,COD,Cancelled,119
ORD-003090,2024-04-28,CUST-06661,COD,Returned,143
ORD-012314,2025-02-12,CUST-07724,COD,Cancelled,118
ORD-019306,2025-08-30,CUST-00345,GCash,Completed,76
ORD-006515,2024-08-28,CUST-07939,COD,Completed,67
ORD-003795,2024-05-24,CUST-09918,COD,Cancelled,93
ORD-005041,2024-07-09,CUST-04104,Credit Card,Completed,58
ORD-012667,2025-02-22,CUST-02596,Credit Card,Completed,94
ORD-003965,2024-05-30,CUST-02939,GCash,Cancelled,105
ORD-009596,2024-12-02,CUST-11252,COD,Completed,53
ORD-000052,2024-01-03,CUST-07663,GCash,Completed,139
ORD-016003,2025-05-30,CUST-09211,COD,Returned,90
ORD-004332,2024-06-12,CUST-03070,COD,Completed,75
ORD-017591,2025-07-15,CUST-09144,COD,Completed,136
ORD-023900,2025-12-12,CUST-11787,ShopeePay,Completed,179
ORD-001420,2024-02-25,CUST-10144,COD,Completed,135
ORD-018938,2025-08-19,CUST-01795,GCash,Completed,117
ORD-008644,2024-11-04,CUST-08367,Bank Transfer,Completed,117
ORD-008012,2024-10-13,CUST-01970,COD,Completed,79
ORD-022994,2025-11-23,CUST-11599,Credit Card,Cancelled,80
ORD-018696,2025-08-13,CUST-02837,Maya,Completed,72
ORD-006604,2024-08-31,CUST-08541,COD,Completed,113
ORD-013382,2025-03-15,CUST-06526,COD,Returned,85
ORD-005046,2024-07-10,CUST-00843,GCash,Completed,53
ORD-008166,2024-10-18,CUST-01156,ShopeePay,Completed,98
ORD-014867,2025-04-29,CUST-07811,COD,Completed,74
ORD-004035,2024-06-01,CUST-08354,COD,Completed,57
ORD-003222,2024-05-02,CUST-07653,GCash,Completed,131
ORD-015822,2025-05-26,CUST-02795,ShopeePay,Completed,55
ORD-004127,2024-06-04,CUST-05529,ShopeePay,Completed,152
ORD-018156,2025-07-30,CUST-01057,Maya,Completed,62
ORD-002243,2024-03-28,CUST-11521,GCash,Completed,54
ORD-019156,2025-08-25,CUST-02988,GCash,Completed,96
ORD-020864,2025-10-05,CUST-07623,COD,Completed,136
ORD-008139,2024-10-17,CUST-02425,GCash,Completed,97
ORD-000472,2024-01-19,CUST-03411,GCash,Cancelled,66
ORD-011934,2025-02-01,CUST-08262,Credit Card,Completed,81
ORD-014437,2025-04-16,CUST-05308,GCash,Completed,78
ORD-022375,2025-11-11,CUST-10043,GCash,Completed,79
ORD-008220,2024-10-20,CUST-02928,Credit Card,Completed,117
ORD-001806,2024-03-12,CUST-00108,GCash,Completed,137
ORD-013364,2025-03-15,CUST-00669,Credit Card,Completed,69
ORD-020805,2025-10-03,CUST-11525,Credit Card,Completed,113
ORD-009453,2024-11-27,CUST-00691,GCash,Completed,119
ORD-008215,2024-10-20,CUST-07801,Credit Card,Completed,61
ORD-021762,2025-10-26,CUST-11334,ShopeePay,Completed,115
ORD-018196,2025-07-30,CUST-06441,COD,Completed,98
ORD-015652,2025-05-21,CUST-04027,Unknown,Completed,114
ORD-003169,2024-04-30,CUST-02184,ShopeePay,Completed,66
ORD-001529,2024-03-01,CUST-00827,GCash,Completed,179
ORD-019192,2025-08-27,CUST-00742,ShopeePay,Completed,78
ORD-001105,2024-02-12,CUST-04494,GCash,Completed,145
ORD-001516,2024-03-01,CUST-07802,Credit Card,Completed,141
ORD-019336,2025-08-30,CUST-10073,GCash,Returned,89
ORD-010112,2024-12-12,CUST-11589,COD,Completed,62
ORD-016562,2025-06-16,CUST-06319,COD,Completed,126
ORD-005672,2024-08-01,CUST-10413,GCash,Completed,146
ORD-002024,2024-03-19,CUST-09921,Credit Card,Cancelled,127
ORD-017598,2025-07-15,CUST-05532,Unknown,Completed,103
ORD-020683,2025-09-30,CUST-07772,COD,Completed,54
ORD-004750,2024-06-29,CUST-10798,GCash,Completed,78
ORD-022394,2025-11-11,CUST-05167,GCash,Completed,110
ORD-012618,2025-02-21,CUST-03648,COD,Completed,100
ORD-001592,2024-03-04,CUST-09989,Credit Card,Cancelled,178
ORD-019198,2025-08-27,CUST-04998,GCash,Completed,70
ORD-019322,2025-08-30,CUST-00822,GCash,Completed,70
ORD-009924,2024-12-10,CUST-04400,GCash,Completed,105
ORD-003147,2024-04-30,CUST-09914,COD,Returned,114
ORD-021860,2025-10-29,CUST-10815,COD,Completed,97
ORD-001067,2024-02-11,CUST-02451,GCash,Completed,76
ORD-003091,2024-04-28,CUST-02495,ShopeePay,Completed,66
ORD-001184,2024-02-15,CUST-05841,GCash,Completed,119
ORD-024235,2025-12-16,CUST-00444,Credit Card,Completed,137
ORD-005020,2024-07-08,CUST-06856,COD,Cancelled,148
ORD-007492,2024-09-28,CUST-10932,GCash,Completed,56
ORD-009615,2024-12-02,CUST-05358,ShopeePay,Completed,123
ORD-000368,2024-01-15,CUST-03910,Bank Transfer,Completed,132
ORD-001932,2024-03-16,CUST-02615,COD,Completed,72
ORD-021476,2025-10-18,CUST-03887,GCash,Cancelled,108
ORD-019656,2025-09-07,CUST-11313,GCash,Completed,78
ORD-014373,2025-04-15,CUST-00260,COD,Completed,155
ORD-019243,2025-08-28,CUST-04816,COD,Completed,143
ORD-013418,2025-03-16,CUST-04212,Credit Card,Completed,117
ORD-012850,2025-02-28,CUST-10490,GCash,Completed,105
ORD-022288,2025-11-08,CUST-08262,Bank Transfer,Completed,97
ORD-001478,2024-02-29,CUST-01567,Maya,Completed,138
ORD-005660,2024-07-31,CUST-05799,GCash,Completed,132
ORD-008480,2024-10-29,CUST-00347,GCash,Completed,63
ORD-016355,2025-06-10,CUST-08716,GCash,Cancelled,114
ORD-002795,2024-04-18,CUST-04678,Bank Transfer,Completed,129
ORD-005726,2024-08-03,CUST-10388,GCash,Cancelled,61
ORD-018865,2025-08-17,CUST-03085,COD,Completed,119
ORD-011655,2025-01-24,CUST-00608,COD,Returned,115
ORD-019270,2025-08-29,CUST-03322,GCash,Completed,117
ORD-024126,2025-12-14,CUST-06785,Maya,Completed,129
ORD-011355,2025-01-14,CUST-11858,COD,Completed,49
ORD-003489,2024-05-12,CUST-01165,GCash,Completed,118
ORD-010799,2024-12-28,CUST-06920,COD,Cancelled,55
ORD-009189,2024-11-18,CUST-11586,COD,Completed,58
ORD-011628,2025-01-23,CUST-06300,Credit Card,Completed,88
ORD-008074,2024-10-15,CUST-03958,GCash,Completed,119
ORD-023636,2025-12-07,CUST-09686,Unknown,Completed,53
ORD-023678,2025-12-08,CUST-06883,COD,Cancelled,66
ORD-019157,2025-08-25,CUST-01046,GCash,Completed,110
ORD-022294,2025-11-09,CUST-01982,Maya,Completed,60
ORD-012918,2025-03-02,CUST-03740,GCash,Completed,72
ORD-013392,2025-03-15,CUST-00416,COD,Cancelled,174
ORD-018274,2025-08-01,CUST-08556,COD,Completed,122
ORD-015127,2025-05-06,CUST-06341,ShopeePay,Completed,146
ORD-021718,2025-10-25,CUST-08449,COD,Cancelled,75
ORD-017879,2025-07-22,CUST-05879,Credit Card,Completed,116
ORD-017773,2025-07-19,CUST-07726,COD,Completed,100
ORD-021006,2025-10-08,CUST-03992,COD,Completed,84
ORD-017715,2025-07-18,CUST-07740,COD,Completed,74
ORD-013776,2025-03-27,CUST-11403,COD,Completed,101
ORD-022289,2025-11-08,CUST-05437,Credit Card,Completed,154
ORD-018647,2025-08-11,CUST-00827,ShopeePay,Completed,125
ORD-006923,2024-09-09,CUST-02399,COD,Completed,153
ORD-012878,2025-03-01,CUST-04628,Credit Card,Completed,82
ORD-024223,2025-12-16,CUST-05856,COD,Completed,72
ORD-019253,2025-08-28,CUST-05822,GCash,Completed,85
ORD-003354,2024-05-07,CUST-07620,Credit Card,Completed,93
ORD-017926,2025-07-24,CUST-09637,GCash,Completed,104
ORD-002200,2024-03-26,CUST-01943,COD,Completed,176
ORD-019016,2025-08-21,CUST-05302,Credit Card,Completed,110
ORD-016843,2025-06-24,CUST-00756,COD,Cancelled,90
ORD-024525,2025-12-22,CUST-03160,Bank Transfer,Completed,86
ORD-006484,2024-08-28,CUST-11456,Maya,Completed,113
ORD-000495,2024-01-20,CUST-08773,COD,Completed,62
ORD-000911,2024-02-04,CUST-10605,Credit Card,Completed,102
ORD-001571,2024-03-03,CUST-10966,GCash,Completed,110
ORD-024192,2025-12-15,CUST-04212,ShopeePay,Completed,117
ORD-002359,2024-04-01,CUST-10816,GCash,Completed,119
ORD-003982,2024-05-30,CUST-05106,GCash,Completed,96
ORD-002703,2024-04-15,CUST-07754,GCash,Cancelled,73
ORD-017932,2025-07-24,CUST-03575,COD,Completed,91
ORD-014518,2025-04-19,CUST-08123,Credit Card,Completed,112
ORD-009798,2024-12-07,CUST-01573,Credit Card,Completed,146
ORD-001025,2024-02-09,CUST-11641,GCash,Completed,78
ORD-008049,2024-10-15,CUST-08878,Credit Card,Completed,128
ORD-008734,2024-11-07,CUST-08480,ShopeePay,Completed,129
ORD-010782,2024-12-28,CUST-07575,GCash,Completed,89
ORD-018390,2025-08-04,CUST-01103,GCash,Returned,73
ORD-021327,2025-10-15,CUST-11061,GCash,Cancelled,77
ORD-006348,2024-08-23,CUST-02890,GCash,Completed,67
ORD-024047,2025-12-13,CUST-11918,COD,Completed,108
ORD-020701,2025-10-01,CUST-07328,Credit Card,Completed,85
ORD-022650,2025-11-15,CUST-11549,COD,Completed,49
ORD-015241,2025-05-10,CUST-08456,Maya,Completed,63
ORD-011301,2025-01-12,CUST-01482,COD,Completed,107
ORD-021061,2025-10-10,CUST-07375,ShopeePay,Completed,66
ORD-006920,2024-09-09,CUST-06856,Bank Transfer,Completed,120
ORD-017140,2025-07-02,CUST-09808,Maya,Completed,72
ORD-009720,2024-12-05,CUST-11274,GCash,Completed,108
ORD-018695,2025-08-13,CUST-10588,COD,Returned,54
ORD-012067,2025-02-05,CUST-02484,Credit Card,Completed,99
ORD-012362,2025-02-14,CUST-00997,COD,Completed,95
ORD-004863,2024-07-03,CUST-05142,Bank Transfer,Completed,95
ORD-011605,2025-01-22,CUST-07200,COD,Completed,98
ORD-012968,2025-03-03,CUST-10630,COD,Completed,111
ORD-018149,2025-07-30,CUST-01123,Bank Transfer,Completed,66
ORD-001776,2024-03-11,CUST-09332,Credit Card,Completed,122
ORD-002389,2024-04-02,CUST-09469,COD,Completed,73
ORD-014922,2025-05-01,CUST-08429,COD,Completed,141
ORD-017359,2025-07-08,CUST-10266,Maya,Completed,111
ORD-001918,2024-03-16,CUST-05353,GCash,Completed,61
ORD-008994,2024-11-11,CUST-11969,Credit Card,Completed,104
ORD-004366,2024-06-14,CUST-03907,GCash,Completed,73
ORD-024725,2025-12-26,CUST-07135,GCash,Completed,98
ORD-023631,2025-12-07,CUST-02431,GCash,Completed,98
ORD-017166,2025-07-03,CUST-01632,GCash,Completed,137
ORD-007561,2024-09-30,CUST-05588,COD,Completed,52
ORD-012773,2025-02-26,CUST-04816,ShopeePay,Completed,166
ORD-023216,2025-11-29,CUST-08256,ShopeePay,Completed,78
ORD-009410,2024-11-25,CUST-05755,Credit Card,Completed,117
ORD-014029,2025-04-04,CUST-10410,GCash,Completed,114
ORD-013154,2025-03-09,CUST-01810,COD,Completed,79
ORD-005881,2024-08-08,CUST-00928,Maya,Completed,139
ORD-016506,2025-06-15,CUST-02460,COD,Completed,78
ORD-006965,2024-09-10,CUST-09161,COD,Completed,99
ORD-023230,2025-11-30,CUST-03971,Credit Card,Completed,140
ORD-000396,2024-01-16,CUST-06058,Credit Card,Completed,104
ORD-007621,2024-10-02,CUST-05374,COD,Cancelled,113
ORD-004092,2024-06-03,CUST-03479,Credit Card,Completed,71
ORD-009605,2024-12-02,CUST-01386,ShopeePay,Completed,133
ORD-022051,2025-11-02,CUST-08315,ShopeePay,Completed,62
ORD-006866,2024-09-09,CUST-07460,Credit Card,Completed,140
ORD-006267,2024-08-20,CUST-04063,GCash,Cancelled,60
ORD-016575,2025-06-16,CUST-03729,GCash,Cancelled,115
ORD-016181,2025-06-05,CUST-00425,COD,Cancelled,75
ORD-007363,2024-09-24,CUST-06050,COD,Cancelled,100
ORD-010002,2024-12-12,CUST-07254,GCash,Completed,82
ORD-000181,2024-01-08,CUST-02329,GCash,Completed,80
ORD-016009,2025-05-30,CUST-04280,ShopeePay,Completed,116
ORD-001826,2024-03-13,CUST-09808,ShopeePay,Completed,74
ORD-003916,2024-05-28,CUST-02486,Maya,Completed,127
ORD-016855,2025-06-24,CUST-02027,ShopeePay,Completed,106
ORD-002963,2024-04-23,CUST-01144,COD,Returned,107
ORD-014877,2025-04-29,CUST-02070,COD,Completed,85
ORD-008008,2024-10-13,CUST-01119,GCash,Completed,96
ORD-014351,2025-04-14,CUST-04402,COD,Completed,105
ORD-024423,2025-12-20,CUST-01465,GCash,Completed,160
ORD-000716,2024-01-29,CUST-04128,GCash,Completed,62
ORD-020513,2025-09-26,CUST-08020,ShopeePay,Completed,62
ORD-000250,2024-01-11,CUST-00157,COD,Completed,94
ORD-005535,2024-07-27,CUST-02532,Credit Card,Completed,77
ORD-004246,2024-06-09,CUST-04599,Maya,Completed,114
ORD-009771,2024-12-06,CUST-09145,GCash,Completed,150
ORD-012593,2025-02-20,CUST-05843,COD,Returned,82
ORD-007672,2024-10-04,CUST-00243,COD,Completed,107
ORD-022211,2025-11-07,CUST-05008,COD,Cancelled,118
ORD-019622,2025-09-06,CUST-05020,COD,Cancelled,100
ORD-013297,2025-03-13,CUST-06342,Credit Card,Completed,136
ORD-012795,2025-02-27,CUST-09501,ShopeePay,Completed,121
ORD-007153,2024-09-16,CUST-11108,COD,Cancelled,105
ORD-000344,2024-01-14,CUST-10392,Credit Card,Completed,139
ORD-011386,2025-01-15,CUST-10413,ShopeePay,Completed,140
ORD-022355,2025-11-10,CUST-03257,GCash,Completed,55
ORD-003705,2024-05-21,CUST-07176,COD,Completed,102
ORD-000123,2024-01-05,CUST-05862,COD,Returned,116
ORD-016328,2025-06-09,CUST-02100,ShopeePay,Completed,49
ORD-000626,2024-01-25,CUST-06756,COD,Cancelled,115
ORD-019739,2025-09-09,CUST-04703,GCash,Completed,82
ORD-001417,2024-02-25,CUST-10011,Bank Transfer,Completed,105
ORD-014207,2025-04-10,CUST-10392,COD,Completed,154
ORD-023684,2025-12-08,CUST-08053,GCash,Completed,49
ORD-011665,2025-01-24,CUST-08486,COD,Completed,66
ORD-004861,2024-07-02,CUST-08537,Credit Card,Completed,54
ORD-019594,2025-09-05,CUST-05856,Maya,Completed,68
ORD-002925,2024-04-22,CUST-09673,ShopeePay,Completed,61
ORD-004265,2024-06-09,CUST-05603,Credit Card,Returned,69
ORD-002269,2024-03-29,CUST-03347,Bank Transfer,Completed,103
ORD-016656,2025-06-19,CUST-05158,Maya,Completed,61
ORD-011867,2025-01-30,CUST-11199,COD,Returned,120
ORD-012462,2025-02-16,CUST-10467,COD,Completed,123
ORD-021866,2025-10-29,CUST-10222,Credit Card,Completed,125
ORD-011485,2025-01-18,CUST-08582,COD,Completed,55
ORD-021982,2025-10-31,CUST-10537,COD,Returned,71
ORD-008906,2024-11-11,CUST-00435,Credit Card,Completed,101
ORD-010449,2024-12-19,CUST-07045,Maya,Completed,108
ORD-021281,2025-10-13,CUST-11421,Credit Card,Completed,78
ORD-000182,2024-01-08,CUST-07346,COD,Completed,84
ORD-019784,2025-09-09,CUST-10966,Maya,Completed,96
ORD-023001,2025-11-24,CUST-03517,COD,Cancelled,57
ORD-024194,2025-12-15,CUST-02377,Credit Card,Completed,54
ORD-017902,2025-07-23,CUST-04447,COD,Completed,133
ORD-017462,2025-07-11,CUST-00186,GCash,Returned,110
ORD-013595,2025-03-21,CUST-06247,COD,Completed,61
ORD-001622,2024-03-05,CUST-07346,GCash,Completed,115
ORD-017837,2025-07-21,CUST-01009,COD,Completed,106
ORD-018409,2025-08-05,CUST-01633,Credit Card,Completed,54
ORD-017342,2025-07-08,CUST-07038,GCash,Completed,115
ORD-024583,2025-12-23,CUST-04598,ShopeePay,Completed,73
ORD-000563,2024-01-23,CUST-00786,Credit Card,Completed,143
ORD-003454,2024-05-11,CUST-01008,Maya,Completed,58
ORD-000521,2024-01-21,CUST-00463,COD,Completed,126
ORD-016583,2025-06-16,CUST-01917,Bank Transfer,Completed,134
ORD-003368,2024-05-07,CUST-08504,COD,Completed,117
ORD-023124,2025-11-27,CUST-10173,GCash,Completed,59
ORD-018717,2025-08-14,CUST-10833,Credit Card,Completed,58
ORD-015462,2025-05-15,CUST-08557,GCash,Completed,72
ORD-023647,2025-12-08,CUST-03511,ShopeePay,Completed,148
ORD-004900,2024-07-04,CUST-05225,Bank Transfer,Completed,127
ORD-009610,2024-12-02,CUST-11155,Credit Card,Completed,101
ORD-019400,2025-08-31,CUST-01991,GCash,Completed,78
ORD-012770,2025-02-26,CUST-08275,COD,Returned,79
ORD-011589,2025-01-22,CUST-02465,GCash,Completed,83
ORD-019735,2025-09-08,CUST-01996,Credit Card,Completed,55
ORD-011432,2025-01-16,CUST-05331,GCash,Completed,52
ORD-006614,2024-08-31,CUST-11506,COD,Completed,76
ORD-019084,2025-08-23,CUST-11074,GCash,Completed,66
ORD-004873,2024-07-03,CUST-06368,COD,Completed,73
ORD-015289,2025-05-11,CUST-02495,GCash,Completed,68
ORD-008377,2024-10-26,CUST-09146,Bank Transfer,Completed,115
ORD-009670,2024-12-04,CUST-05799,COD,Completed,141
ORD-007292,2024-09-21,CUST-05252,COD,Completed,101
ORD-000467,2024-01-19,CUST-09754,COD,Completed,74
ORD-019114,2025-08-24,CUST-08744,Maya,Completed,141
ORD-016604,2025-06-17,CUST-09497,COD,Completed,125
ORD-002135,2024-03-23,CUST-03185,COD,Completed,88
ORD-017625,2025-07-15,CUST-04084,GCash,Completed,51
ORD-022659,2025-11-15,CUST-02390,GCash,Completed,52
ORD-000824,2024-02-01,CUST-03373,ShopeePay,Completed,109
ORD-010355,2024-12-16,CUST-03062,COD,Completed,76
ORD-016183,2025-06-05,CUST-00858,GCash,Completed,161
ORD-015223,2025-05-09,CUST-11463,GCash,Completed,88
ORD-018528,2025-08-08,CUST-01237,GCash,Cancelled,86
ORD-018335,2025-08-03,CUST-07050,GCash,Completed,179
ORD-014391,2025-04-15,CUST-08323,COD,Completed,175
ORD-012289,2025-02-11,CUST-11248,GCash,Completed,59
ORD-011859,2025-01-30,CUST-06575,Credit Card,Completed,137
ORD-020358,2025-09-21,CUST-01573,GCash,Completed,129
ORD-002838,2024-04-19,CUST-03438,GCash,Completed,111
ORD-024981,2025-12-31,CUST-03085,GCash,Completed,137
ORD-005567,2024-07-28,CUST-00778,Bank Transfer,Completed,89
ORD-008316,2024-10-24,CUST-10626,COD,Completed,49
ORD-009328,2024-11-23,CUST-10749,GCash,Completed,72
ORD-013526,2025-03-19,CUST-00501,COD,Completed,88
ORD-009281,2024-11-21,CUST-10431,GCash,Completed,105
ORD-018472,2025-08-06,CUST-02664,GCash,Cancelled,59
ORD-008736,2024-11-07,CUST-05421,COD,Cancelled,134
ORD-005329,2024-07-20,CUST-05598,ShopeePay,Completed,160
ORD-010664,2024-12-25,CUST-02427,GCash,Completed,66
ORD-004001,2024-05-31,CUST-07254,GCash,Completed,90
ORD-024618,2025-12-24,CUST-10966,ShopeePay,Completed,95
ORD-008385,2024-10-26,CUST-02008,ShopeePay,Completed,108
ORD-013695,2025-03-24,CUST-06021,GCash,Completed,166
ORD-006619,2024-08-31,CUST-08948,GCash,Completed,71
ORD-010444,2024-12-19,CUST-02351,GCash,Completed,89
ORD-014361,2025-04-14,CUST-02257,Credit Card,Completed,60
ORD-006152,2024-08-16,CUST-06368,GCash,Completed,51
ORD-018493,2025-08-07,CUST-05345,COD,Completed,137
ORD-024200,2025-12-15,CUST-07506,Bank Transfer,Completed,80
ORD-005127,2024-07-13,CUST-00914,COD,Cancelled,136
ORD-007730,2024-10-06,CUST-05230,GCash,Completed,91
ORD-012553,2025-02-19,CUST-10794,GCash,Completed,86
ORD-018575,2025-08-09,CUST-11824,COD,Completed,91
ORD-012406,2025-02-15,CUST-06281,ShopeePay,Completed,116
ORD-004051,2024-06-01,CUST-11133,Credit Card,Completed,113
ORD-011821,2025-01-29,CUST-11074,COD,Completed,72
ORD-007270,2024-09-21,CUST-02790,GCash,Completed,170
ORD-018357,2025-08-03,CUST-04928,COD,Completed,73
ORD-001768,2024-03-11,CUST-00345,Credit Card,Completed,71
ORD-012185,2025-02-08,CUST-10750,Maya,Completed,83
ORD-000807,2024-02-01,CUST-09623,Credit Card,Completed,143
ORD-017082,2025-06-30,CUST-10195,GCash,Completed,69
ORD-006496,2024-08-28,CUST-06307,Credit Card,Completed,115
ORD-024238,2025-12-16,CUST-04944,GCash,Completed,56
ORD-000360,2024-01-15,CUST-02882,COD,Completed,143
ORD-016597,2025-06-17,CUST-11162,GCash,Completed,62
ORD-019977,2025-09-12,CUST-01646,COD,Completed,123
ORD-013896,2025-03-30,CUST-01549,COD,Completed,125
